record_id,employee_id,event_id,date,due_date,status,completion_pct,score,feedback_rating,assigned_by
R001613,E0167,EV_004,2025-12-10,2025-12-18,completed,100,,,hr
R001614,E0026,EV_009,2025-12-11,,dropped,90,,,manager
R001615,E0054,EV_025,2025-12-11,,no_show,0,,,manager
R001616,E0079,EV_036,2025-12-11,,completed,100,,3,manager
R001617,E0112,EV_034,2025-12-11,,completed,100,,3,hr
R001618,E0140,EV_006,2025-12-11,,completed,100,,4,manager
R001619,E0172,EV_031,2025-12-11,,completed,100,,1,self
R001620,E0198,EV_039,2025-12-11,,completed,100,,4,self
R001621,E0054,EV_036,2025-12-12,,completed,100,,5,self
R001622,E0065,EV_037,2025-12-15,,completed,100,,4,self
R001623,E0067,EV_005,2025-12-15,,completed,100,88,3,manager
R001624,E0092,EV_012,2025-12-15,,dropped,70,,,manager
R001625,E0112,EV_040,2025-12-15,,completed,100,,4,self
R001626,E0045,EV_032,2025-12-16,,completed,100,,3,hr
R001627,E0047,EV_007,2025-12-16,,no_show,0,,,self
R001628,E0092,EV_006,2025-12-16,,completed,100,,,self
R001629,E0147,EV_037,2025-12-16,,completed,100,,5,self
R001630,E0192,EV_005,2025-12-16,,completed,100,83,2,self
R001631,E0077,EV_030,2025-12-17,,completed,100,,5,self
R001632,E0053,EV_040,2025-12-18,,no_show,0,,,self
R001633,E0080,EV_020,2025-12-18,,dropped,10,,,self
R001634,E0099,EV_039,2025-12-18,,declined,0,,,manager
R001635,E0104,EV_004,2025-12-18,2025-12-28,completed,100,,5,hr
R001636,E0111,EV_018,2025-12-18,,completed,100,86,4,self
R001637,E0149,EV_036,2025-12-18,,completed,100,,,self
R001638,E0167,EV_030,2025-12-18,,completed,100,,,manager
R001639,E0171,EV_037,2025-12-18,,completed,100,,,self
R001640,E0152,EV_001,2025-12-19,2026-01-18,completed,100,89,,hr
R001641,E0152,EV_002,2025-12-19,2026-01-18,completed,100,77,,hr
R001642,E0152,EV_003,2025-12-19,2026-01-18,completed,100,72,,hr
R001643,E0017,EV_036,2025-12-22,,completed,100,,,self
R001644,E0046,EV_036,2025-12-22,,completed,100,,2,hr
R001645,E0053,EV_005,2025-12-22,,no_show,0,,,self
R001646,E0089,EV_004,2025-12-22,2025-12-31,completed,100,,3,hr
R001647,E0141,EV_004,2025-12-22,2025-12-27,completed,100,,,hr
R001648,E0158,EV_036,2025-12-22,,completed,100,,,hr
R001649,E0182,EV_040,2025-12-22,,completed,100,,,self
R001650,E0047,EV_007,2025-12-23,,dropped,80,,2,self
R001651,E0067,EV_015,2025-12-23,,completed,100,76,5,manager
R001652,E0097,EV_036,2025-12-24,,declined,0,,,manager
R001653,E0160,EV_036,2025-12-24,,completed,100,,,self
R001654,E0021,EV_037,2025-12-25,,no_show,0,,,hr
R001655,E0028,EV_012,2025-12-25,,completed,100,87,,manager
R001656,E0057,EV_040,2025-12-25,,completed,100,,4,self
R001657,E0113,EV_036,2025-12-25,,completed,100,,,self
R001658,E0178,EV_001,2025-12-25,2026-01-24,overdue,40,,,hr
R001659,E0178,EV_002,2025-12-25,2026-01-24,completed,100,85,,hr
R001660,E0178,EV_003,2025-12-25,2026-01-24,completed,100,85,,hr
R001661,E0016,EV_001,2025-12-26,2026-01-25,overdue,0,,,hr
R001662,E0016,EV_002,2025-12-26,2026-01-25,overdue,0,,,hr
R001663,E0016,EV_003,2025-12-26,2026-01-25,completed,100,73,,hr
R001664,E0022,EV_001,2025-12-26,2026-01-25,overdue,0,,,hr
R001665,E0022,EV_002,2025-12-26,2026-01-25,completed,100,70,,hr
R001666,E0022,EV_003,2025-12-26,2026-01-25,completed,100,70,,hr
R001667,E0063,EV_019,2025-12-26,,completed,100,,4,manager
R001668,E0095,EV_028,2025-12-26,,completed,100,,3,manager
R001669,E0148,EV_037,2025-12-26,,completed,100,,4,hr
R001670,E0170,EV_016,2025-12-26,,completed,100,,5,self
R001671,E0183,EV_014,2025-12-26,,completed,100,,5,self
R001672,E0192,EV_036,2025-12-26,,no_show,0,,,self
R001673,E0083,EV_039,2025-12-29,,completed,100,,,self
R001674,E0152,EV_004,2025-12-29,2026-01-15,completed,100,,2,hr
R001675,E0175,EV_038,2025-12-29,,dropped,60,,,manager
R001676,E0157,EV_018,2025-12-30,,completed,100,92,5,self
R001677,E0160,EV_036,2025-12-30,,no_show,0,,,hr
R001678,E0041,EV_037,2025-12-31,,completed,100,,5,self
R001679,E0053,EV_040,2025-12-31,,no_show,0,,,self
R001680,E0099,EV_039,2025-12-31,,completed,100,,,self
R001681,E0051,EV_033,2026-01-01,,completed,100,73,5,self
R001682,E0093,EV_008,2026-01-01,,completed,100,,5,manager
R001683,E0124,EV_040,2026-01-01,,completed,100,,,self
R001684,E0165,EV_036,2026-01-01,,completed,100,,4,self
R001685,E0183,EV_008,2026-01-01,,completed,100,,5,self
R001686,E0193,EV_040,2026-01-01,,completed,100,,4,self
R001687,E0006,EV_011,2026-01-02,,dropped,40,,,hr
R001688,E0022,EV_004,2026-01-05,2026-01-22,completed,100,,5,hr
R001689,E0026,EV_006,2026-01-05,,completed,100,,5,manager
R001690,E0034,EV_040,2026-01-05,,completed,100,,,manager
R001691,E0036,EV_040,2026-01-05,,no_show,0,,,hr
R001692,E0097,EV_019,2026-01-05,,completed,100,,,hr
R001693,E0154,EV_009,2026-01-05,,completed,100,64,3,hr
R001694,E0164,EV_025,2026-01-05,,completed,100,79,5,self
R001695,E0097,EV_039,2026-01-06,,no_show,0,,,self
R001696,E0111,EV_039,2026-01-06,,completed,100,,,manager
R001697,E0065,EV_008,2026-01-07,,completed,100,,,self
R001698,E0082,EV_036,2026-01-07,,no_show,0,,,self
R001699,E0083,EV_038,2026-01-07,,completed,100,61,,self
R001700,E0170,EV_014,2026-01-07,,completed,100,,5,self
R001701,E0091,EV_040,2026-01-08,,completed,100,,3,self
R001702,E0200,EV_008,2026-01-08,,completed,100,,5,self
R001703,E0072,EV_037,2026-01-09,,dropped,75,,,self
R001704,E0105,EV_039,2026-01-09,,completed,100,,4,self
R001705,E0112,EV_036,2026-01-09,,declined,0,,,manager
R001706,E0016,EV_004,2026-01-12,2026-01-22,completed,100,,5,hr
R001707,E0002,EV_010,2026-01-13,,dropped,70,,,manager
R001708,E0027,EV_031,2026-01-13,,completed,100,,5,manager
R001709,E0041,EV_036,2026-01-13,,completed,100,,3,self
R001710,E0047,EV_007,2026-01-13,,dropped,75,,1,self
R001711,E0080,EV_020,2026-01-13,,declined,0,,,hr
R001712,E0149,EV_008,2026-01-13,,completed,100,,5,self
R001713,E0164,EV_012,2026-01-13,,completed,100,75,4,self
R001714,E0189,EV_011,2026-01-13,,completed,100,,,self
R001715,E0194,EV_039,2026-01-13,,completed,100,,3,self
R001716,E0114,EV_039,2026-01-14,,completed,100,,,hr
R001717,E0178,EV_004,2026-01-14,2026-01-21,completed,100,,4,hr
R001718,E0021,EV_037,2026-01-15,,completed,100,,3,self
R001719,E0025,EV_040,2026-01-15,,declined,0,,,manager
R001720,E0090,EV_036,2026-01-15,,completed,100,,4,self
R001721,E0195,EV_020,2026-01-15,,dropped,35,,2,hr
R001722,E0171,EV_039,2026-01-16,,completed,100,,4,manager
R001723,E0177,EV_034,2026-01-16,,dropped,65,,2,manager
R001724,E0184,EV_009,2026-01-16,,dropped,45,,3,self
R001725,E0187,EV_022,2026-01-16,,completed,100,83,3,self
R001726,E0030,EV_035,2026-01-19,,completed,100,84,,self
R001727,E0049,EV_039,2026-01-19,,completed,100,,,self
R001728,E0129,EV_001,2026-01-19,2026-02-18,overdue,60,,,hr
R001729,E0129,EV_002,2026-01-19,2026-02-18,completed,100,77,,hr
R001730,E0129,EV_003,2026-01-19,2026-02-18,completed,100,75,,hr
R001731,E0140,EV_012,2026-01-19,,dropped,45,,,manager
R001732,E0151,EV_034,2026-01-19,,completed,100,,3,self
R001733,E0181,EV_038,2026-01-19,,no_show,0,,,manager
R001734,E0121,EV_023,2026-01-20,,completed,100,,2,self
R001735,E0164,EV_005,2026-01-20,,completed,100,84,5,self
R001736,E0197,EV_037,2026-01-20,,completed,100,,2,manager
R001737,E0046,EV_036,2026-01-21,,no_show,0,,,manager
R001738,E0093,EV_036,2026-01-21,,completed,100,,4,self
R001739,E0150,EV_037,2026-01-21,,completed,100,,4,self
R001740,E0151,EV_008,2026-01-21,,completed,100,,4,self
R001741,E0044,EV_040,2026-01-22,,completed,100,,5,self
R001742,E0060,EV_038,2026-01-22,,completed,100,88,5,self
R001743,E0173,EV_040,2026-01-22,,completed,100,,,self
R001744,E0048,EV_012,2026-01-23,,completed,100,71,,hr
R001745,E0054,EV_009,2026-01-23,,dropped,65,,,self
R001746,E0156,EV_001,2026-01-23,2026-02-22,overdue,60,,,hr
R001747,E0156,EV_002,2026-01-23,2026-02-22,overdue,60,,,hr
R001748,E0156,EV_003,2026-01-23,2026-02-22,completed,100,86,,hr
R001749,E0059,EV_036,2026-01-26,,no_show,0,,,self
R001750,E0133,EV_034,2026-01-26,,completed,100,,3,manager
R001751,E0143,EV_040,2026-01-26,,no_show,0,,,self
R001752,E0161,EV_036,2026-01-27,,completed,100,,4,hr
R001753,E0011,EV_025,2026-01-28,,completed,100,62,5,self
R001754,E0085,EV_037,2026-01-28,,completed,100,,,hr
R001755,E0128,EV_038,2026-01-28,,completed,100,74,5,hr
R001756,E0145,EV_008,2026-01-28,,completed,100,,1,manager
R001757,E0154,EV_013,2026-01-28,,completed,100,83,4,self
R001758,E0162,EV_036,2026-01-28,,completed,100,,4,manager
R001759,E0029,EV_008,2026-01-29,,completed,100,,5,manager
R001760,E0106,EV_039,2026-01-29,,declined,0,,,hr
R001761,E0139,EV_038,2026-01-29,,declined,0,,,manager
R001762,E0166,EV_036,2026-01-29,,completed,100,,3,self
R001763,E0181,EV_037,2026-01-29,,dropped,10,,,manager
R001764,E0005,EV_005,2026-01-30,,no_show,0,,,hr
R001765,E0074,EV_020,2026-01-30,,completed,100,63,3,hr
R001766,E0112,EV_036,2026-01-30,,completed,100,,5,self
R001767,E0170,EV_037,2026-01-30,,declined,0,,,hr
R001768,E0007,EV_009,2026-02-02,,completed,100,79,2,hr
R001769,E0011,EV_023,2026-02-02,,no_show,0,,,manager
R001770,E0086,EV_034,2026-02-02,,completed,100,,5,self
R001771,E0158,EV_037,2026-02-02,,completed,100,,,self
R001772,E0173,EV_034,2026-02-02,,declined,0,,,manager
R001773,E0185,EV_034,2026-02-02,,completed,100,,5,self
R001774,E0197,EV_039,2026-02-02,,completed,100,,3,self
R001775,E0052,EV_028,2026-02-03,,completed,100,,3,manager
R001776,E0079,EV_036,2026-02-03,,completed,100,,5,manager
R001777,E0156,EV_004,2026-02-03,2026-02-19,completed,100,,,hr
R001778,E0049,EV_036,2026-02-04,,completed,100,,,manager
R001779,E0052,EV_034,2026-02-04,,completed,100,,4,self
R001780,E0165,EV_036,2026-02-04,,completed,100,,,self
R001781,E0107,EV_040,2026-02-05,,declined,0,,,manager
R001782,E0124,EV_020,2026-02-05,,completed,100,70,,manager
R001783,E0065,EV_039,2026-02-06,,completed,100,,5,manager
R001784,E0065,EV_036,2026-02-09,,no_show,0,,,manager
R001785,E0073,EV_023,2026-02-09,,completed,100,,5,manager
R001786,E0086,EV_035,2026-02-09,,completed,100,68,5,self
R001787,E0129,EV_004,2026-02-09,2026-02-13,completed,100,,2,hr
R001788,E0136,EV_006,2026-02-09,,completed,100,,,self
R001789,E0144,EV_036,2026-02-09,,completed,100,,4,self
R001790,E0022,EV_008,2026-02-10,,dropped,80,,2,self
R001791,E0073,EV_020,2026-02-10,,declined,0,,,hr
R001792,E0107,EV_022,2026-02-10,,completed,100,70,4,self
R001793,E0143,EV_008,2026-02-10,,completed,100,,3,manager
R001794,E0179,EV_009,2026-02-10,,completed,100,73,3,self
R001795,E0189,EV_039,2026-02-10,,completed,100,,1,self
R001796,E0050,EV_006,2026-02-11,,completed,100,,5,self
R001797,E0095,EV_031,2026-02-11,,no_show,0,,,manager
R001798,E0141,EV_016,2026-02-11,,completed,100,,4,hr
R001799,E0193,EV_036,2026-02-11,,declined,0,,,hr
R001800,E0115,EV_015,2026-02-12,,completed,100,82,5,manager
R001801,E0004,EV_024,2026-02-13,,completed,100,60,2,self
R001802,E0047,EV_008,2026-02-13,,declined,0,,,manager
R001803,E0172,EV_029,2026-02-13,,completed,100,70,5,manager
R001804,E0002,EV_010,2026-02-16,,completed,100,63,2,self
R001805,E0020,EV_026,2026-02-16,,completed,100,,4,self
R001806,E0043,EV_040,2026-02-16,,completed,100,,4,self
R001807,E0100,EV_027,2026-02-16,,dropped,70,,,hr
R001808,E0129,EV_036,2026-02-16,,completed,100,,4,manager
R001809,E0144,EV_036,2026-02-16,,completed,100,,4,manager
R001810,E0160,EV_036,2026-02-16,,no_show,0,,,self
R001811,E0167,EV_008,2026-02-17,,completed,100,,,self
R001812,E0194,EV_017,2026-02-17,,completed,100,87,5,self
R001813,E0011,EV_023,2026-02-18,,completed,100,,4,self
R001814,E0012,EV_036,2026-02-18,,completed,100,,5,self
R001815,E0021,EV_034,2026-02-18,,completed,100,,5,self
R001816,E0185,EV_040,2026-02-18,,completed,100,,5,self
R001817,E0193,EV_020,2026-02-18,,dropped,65,,2,self
R001818,E0015,EV_013,2026-02-19,,completed,100,61,5,self
R001819,E0025,EV_040,2026-02-19,,completed,100,,4,self
R001820,E0042,EV_016,2026-02-19,,completed,100,,4,self
R001821,E0141,EV_017,2026-02-19,,completed,100,73,4,self
R001822,E0187,EV_021,2026-02-19,,completed,100,,,self
R001823,E0018,EV_008,2026-02-20,,completed,100,,,self
R001824,E0026,EV_009,2026-02-20,,completed,100,81,4,self
R001825,E0163,EV_033,2026-02-23,,completed,100,65,5,self
R001826,E0017,EV_032,2026-02-24,,dropped,45,,3,self
R001827,E0124,EV_025,2026-02-24,,no_show,0,,,self
R001828,E0157,EV_036,2026-02-24,,no_show,0,,,manager
R001829,E0051,EV_036,2026-02-25,,declined,0,,,manager
R001830,E0107,EV_037,2026-02-25,,completed,100,,4,self
R001831,E0162,EV_012,2026-02-25,,completed,100,94,,self
R001832,E0198,EV_036,2026-02-25,,completed,100,,5,self
R001833,E0003,EV_035,2026-02-26,,completed,100,76,,self
R001834,E0041,EV_038,2026-02-26,,completed,100,79,4,hr
R001835,E0165,EV_023,2026-02-26,,dropped,45,,3,self
R001836,E0029,EV_037,2026-02-27,,dropped,85,,2,manager
R001837,E0062,EV_036,2026-02-27,,no_show,0,,,self
R001838,E0002,EV_002,2026-03-02,2026-04-01,overdue,60,,,hr
R001839,E0003,EV_002,2026-03-02,2026-04-01,completed,100,99,,hr
R001840,E0004,EV_002,2026-03-02,2026-04-01,completed,100,71,,hr
R001841,E0005,EV_002,2026-03-02,2026-04-01,completed,100,97,,hr
R001842,E0006,EV_002,2026-03-02,2026-04-01,overdue,10,,,hr
R001843,E0007,EV_002,2026-03-02,2026-04-01,completed,100,86,,hr
R001844,E0008,EV_002,2026-03-02,2026-04-01,completed,100,89,,hr
R001845,E0010,EV_002,2026-03-02,2026-04-01,completed,100,88,,hr
R001846,E0011,EV_002,2026-03-02,2026-04-01,overdue,40,,,hr
R001847,E0012,EV_002,2026-03-02,2026-04-01,completed,100,91,,hr
R001848,E0013,EV_002,2026-03-02,2026-04-01,completed,100,93,,hr
R001849,E0014,EV_002,2026-03-02,2026-04-01,completed,100,71,,hr
R001850,E0015,EV_002,2026-03-02,2026-04-01,completed,100,96,,hr
R001851,E0017,EV_002,2026-03-02,2026-04-01,completed,100,90,,hr
R001852,E0018,EV_002,2026-03-02,2026-04-01,overdue,10,,,hr
R001853,E0019,EV_002,2026-03-02,2026-04-01,overdue,40,,,hr
R001854,E0020,EV_002,2026-03-02,2026-04-01,completed,100,82,,hr
R001855,E0021,EV_002,2026-03-02,2026-04-01,completed,100,92,,hr
R001856,E0023,EV_002,2026-03-02,2026-04-01,completed,100,89,,hr
R001857,E0025,EV_002,2026-03-02,2026-04-01,completed,100,82,,hr
R001858,E0026,EV_002,2026-03-02,2026-04-01,completed,100,73,,hr
R001859,E0027,EV_002,2026-03-02,2026-04-01,completed,100,71,,hr
R001860,E0028,EV_002,2026-03-02,2026-04-01,completed,100,98,,hr
R001861,E0028,EV_011,2026-03-02,,completed,100,,4,self
R001862,E0029,EV_002,2026-03-02,2026-04-01,completed,100,70,,hr
R001863,E0030,EV_002,2026-03-02,2026-04-01,completed,100,73,,hr
R001864,E0031,EV_002,2026-03-02,2026-04-01,completed,100,79,,hr
R001865,E0032,EV_002,2026-03-02,2026-04-01,completed,100,91,,hr
R001866,E0033,EV_002,2026-03-02,2026-04-01,completed,100,88,,hr
R001867,E0034,EV_002,2026-03-02,2026-04-01,completed,100,71,,hr
R001868,E0035,EV_002,2026-03-02,2026-04-01,completed,100,71,,hr
R001869,E0036,EV_002,2026-03-02,2026-04-01,completed,100,99,,hr
R001870,E0037,EV_002,2026-03-02,2026-04-01,completed,100,99,,hr
R001871,E0038,EV_002,2026-03-02,2026-04-01,completed,100,97,,hr
R001872,E0039,EV_002,2026-03-02,2026-04-01,overdue,60,,,hr
R001873,E0040,EV_002,2026-03-02,2026-04-01,completed,100,79,,hr
R001874,E0041,EV_002,2026-03-02,2026-04-01,completed,100,87,,hr
R001875,E0042,EV_002,2026-03-02,2026-04-01,completed,100,88,,hr
R001876,E0043,EV_002,2026-03-02,2026-04-01,completed,100,85,,hr
R001877,E0043,EV_005,2026-03-02,,completed,100,80,3,manager
R001878,E0044,EV_002,2026-03-02,2026-04-01,overdue,25,,,hr
R001879,E0045,EV_002,2026-03-02,2026-04-01,completed,100,75,,hr
R001880,E0046,EV_002,2026-03-02,2026-04-01,completed,100,72,,hr
R001881,E0047,EV_002,2026-03-02,2026-04-01,completed,100,78,,hr
R001882,E0048,EV_002,2026-03-02,2026-04-01,completed,100,75,,hr
R001883,E0050,EV_002,2026-03-02,2026-04-01,overdue,10,,,hr
R001884,E0051,EV_002,2026-03-02,2026-04-01,completed,100,97,,hr
R001885,E0052,EV_002,2026-03-02,2026-04-01,overdue,60,,,hr
R001886,E0053,EV_002,2026-03-02,2026-04-01,completed,100,100,,hr
R001887,E0054,EV_002,2026-03-02,2026-04-01,completed,100,83,,hr
R001888,E0055,EV_002,2026-03-02,2026-04-01,completed,100,100,,hr
R001889,E0056,EV_002,2026-03-02,2026-04-01,completed,100,78,,hr
R001890,E0057,EV_002,2026-03-02,2026-04-01,completed,100,73,,hr
R001891,E0059,EV_002,2026-03-02,2026-04-01,overdue,40,,,hr
R001892,E0060,EV_002,2026-03-02,2026-04-01,completed,100,95,,hr
R001893,E0061,EV_002,2026-03-02,2026-04-01,completed,100,93,,hr
R001894,E0062,EV_002,2026-03-02,2026-04-01,overdue,0,,,hr
R001895,E0063,EV_002,2026-03-02,2026-04-01,completed,100,74,,hr
R001896,E0064,EV_002,2026-03-02,2026-04-01,completed,100,91,,hr
R001897,E0065,EV_002,2026-03-02,2026-04-01,completed,100,81,,hr
R001898,E0066,EV_002,2026-03-02,2026-04-01,completed,100,80,,hr
R001899,E0067,EV_002,2026-03-02,2026-04-01,overdue,0,,,hr
R001900,E0068,EV_002,2026-03-02,2026-04-01,overdue,0,,,hr
R001901,E0069,EV_002,2026-03-02,2026-04-01,completed,100,89,,hr
R001902,E0070,EV_002,2026-03-02,2026-04-01,completed,100,82,,hr
R001903,E0071,EV_002,2026-03-02,2026-04-01,completed,100,92,,hr
R001904,E0072,EV_002,2026-03-02,2026-04-01,completed,100,97,,hr
R001905,E0073,EV_002,2026-03-02,2026-04-01,overdue,40,,,hr
R001906,E0074,EV_002,2026-03-02,2026-04-01,completed,100,76,,hr
R001907,E0075,EV_002,2026-03-02,2026-04-01,overdue,10,,,hr
R001908,E0077,EV_002,2026-03-02,2026-04-01,completed,100,89,,hr
R001909,E0078,EV_002,2026-03-02,2026-04-01,completed,100,78,,hr
R001910,E0079,EV_002,2026-03-02,2026-04-01,overdue,0,,,hr
R001911,E0080,EV_002,2026-03-02,2026-04-01,completed,100,91,,hr
R001912,E0081,EV_002,2026-03-02,2026-04-01,completed,100,90,,hr
R001913,E0082,EV_002,2026-03-02,2026-04-01,completed,100,82,,hr
R001914,E0083,EV_002,2026-03-02,2026-04-01,completed,100,89,,hr
R001915,E0085,EV_002,2026-03-02,2026-04-01,completed,100,87,,hr
R001916,E0086,EV_002,2026-03-02,2026-04-01,completed,100,92,,hr
R001917,E0087,EV_002,2026-03-02,2026-04-01,completed,100,98,,hr
R001918,E0088,EV_002,2026-03-02,2026-04-01,completed,100,86,,hr
R001919,E0090,EV_002,2026-03-02,2026-04-01,completed,100,70,,hr
R001920,E0091,EV_002,2026-03-02,2026-04-01,completed,100,70,,hr
R001921,E0092,EV_002,2026-03-02,2026-04-01,completed,100,82,,hr
R001922,E0093,EV_002,2026-03-02,2026-04-01,overdue,60,,,hr
R001923,E0094,EV_002,2026-03-02,2026-04-01,completed,100,74,,hr
R001924,E0095,EV_002,2026-03-02,2026-04-01,completed,100,71,,hr
R001925,E0097,EV_002,2026-03-02,2026-04-01,completed,100,92,,hr
R001926,E0098,EV_002,2026-03-02,2026-04-01,completed,100,94,,hr
R001927,E0099,EV_002,2026-03-02,2026-04-01,completed,100,87,,hr
R001928,E0100,EV_002,2026-03-02,2026-04-01,completed,100,98,,hr
R001929,E0102,EV_002,2026-03-02,2026-04-01,completed,100,92,,hr
R001930,E0103,EV_002,2026-03-02,2026-04-01,overdue,0,,,hr
R001931,E0105,EV_002,2026-03-02,2026-04-01,completed,100,76,,hr
R001932,E0106,EV_002,2026-03-02,2026-04-01,completed,100,71,,hr
R001933,E0107,EV_002,2026-03-02,2026-04-01,completed,100,95,,hr
R001934,E0108,EV_002,2026-03-02,2026-04-01,completed,100,82,,hr
R001935,E0109,EV_002,2026-03-02,2026-04-01,completed,100,100,,hr
R001936,E0111,EV_002,2026-03-02,2026-04-01,completed,100,86,,hr
R001937,E0112,EV_002,2026-03-02,2026-04-01,completed,100,75,,hr
R001938,E0113,EV_002,2026-03-02,2026-04-01,overdue,60,,,hr
R001939,E0114,EV_002,2026-03-02,2026-04-01,completed,100,94,,hr
R001940,E0114,EV_008,2026-03-02,,completed,100,,1,self
R001941,E0115,EV_002,2026-03-02,2026-04-01,completed,100,99,,hr
R001942,E0116,EV_002,2026-03-02,2026-04-01,completed,100,93,,hr
R001943,E0118,EV_002,2026-03-02,2026-04-01,completed,100,82,,hr
R001944,E0120,EV_002,2026-03-02,2026-04-01,completed,100,77,,hr
R001945,E0121,EV_002,2026-03-02,2026-04-01,completed,100,77,,hr
R001946,E0122,EV_002,2026-03-02,2026-04-01,overdue,40,,,hr
R001947,E0123,EV_002,2026-03-02,2026-04-01,completed,100,94,,hr
R001948,E0124,EV_002,2026-03-02,2026-04-01,completed,100,90,,hr
R001949,E0125,EV_002,2026-03-02,2026-04-01,overdue,10,,,hr
R001950,E0127,EV_002,2026-03-02,2026-04-01,completed,100,78,,hr
R001951,E0128,EV_002,2026-03-02,2026-04-01,completed,100,89,,hr
R001952,E0130,EV_002,2026-03-02,2026-04-01,completed,100,96,,hr
R001953,E0131,EV_002,2026-03-02,2026-04-01,completed,100,81,,hr
R001954,E0132,EV_002,2026-03-02,2026-04-01,completed,100,86,,hr
R001955,E0133,EV_002,2026-03-02,2026-04-01,completed,100,90,,hr
R001956,E0134,EV_002,2026-03-02,2026-04-01,completed,100,86,,hr
R001957,E0136,EV_002,2026-03-02,2026-04-01,completed,100,89,,hr
R001958,E0137,EV_002,2026-03-02,2026-04-01,completed,100,70,,hr
R001959,E0138,EV_002,2026-03-02,2026-04-01,overdue,25,,,hr
R001960,E0139,EV_002,2026-03-02,2026-04-01,completed,100,71,,hr
R001961,E0140,EV_002,2026-03-02,2026-04-01,completed,100,98,,hr
R001962,E0142,EV_002,2026-03-02,2026-04-01,completed,100,98,,hr
R001963,E0143,EV_002,2026-03-02,2026-04-01,completed,100,70,,hr
R001964,E0144,EV_002,2026-03-02,2026-04-01,completed,100,74,,hr
R001965,E0145,EV_002,2026-03-02,2026-04-01,completed,100,73,,hr
R001966,E0147,EV_002,2026-03-02,2026-04-01,completed,100,93,,hr
R001967,E0148,EV_002,2026-03-02,2026-04-01,completed,100,93,,hr
R001968,E0149,EV_002,2026-03-02,2026-04-01,completed,100,88,,hr
R001969,E0150,EV_002,2026-03-02,2026-04-01,completed,100,99,,hr
R001970,E0151,EV_002,2026-03-02,2026-04-01,completed,100,81,,hr
R001971,E0153,EV_002,2026-03-02,2026-04-01,completed,100,89,,hr
R001972,E0154,EV_002,2026-03-02,2026-04-01,completed,100,71,,hr
R001973,E0155,EV_002,2026-03-02,2026-04-01,completed,100,93,,hr
R001974,E0157,EV_002,2026-03-02,2026-04-01,completed,100,94,,hr
R001975,E0158,EV_002,2026-03-02,2026-04-01,completed,100,78,,hr
R001976,E0160,EV_002,2026-03-02,2026-04-01,overdue,0,,,hr
R001977,E0161,EV_002,2026-03-02,2026-04-01,completed,100,99,,hr
R001978,E0162,EV_002,2026-03-02,2026-04-01,completed,100,76,,hr
R001979,E0163,EV_002,2026-03-02,2026-04-01,completed,100,81,,hr
R001980,E0164,EV_002,2026-03-02,2026-04-01,completed,100,78,,hr
R001981,E0165,EV_002,2026-03-02,2026-04-01,completed,100,94,,hr
R001982,E0165,EV_040,2026-03-02,,no_show,0,,,manager
R001983,E0166,EV_002,2026-03-02,2026-04-01,completed,100,79,,hr
R001984,E0168,EV_002,2026-03-02,2026-04-01,completed,100,75,,hr
R001985,E0169,EV_002,2026-03-02,2026-04-01,completed,100,77,,hr
R001986,E0170,EV_002,2026-03-02,2026-04-01,completed,100,95,,hr
R001987,E0171,EV_002,2026-03-02,2026-04-01,completed,100,87,,hr
R001988,E0172,EV_002,2026-03-02,2026-04-01,completed,100,82,,hr
R001989,E0173,EV_002,2026-03-02,2026-04-01,completed,100,79,,hr
R001990,E0175,EV_002,2026-03-02,2026-04-01,completed,100,74,,hr
R001991,E0176,EV_002,2026-03-02,2026-04-01,completed,100,91,,hr
R001992,E0177,EV_002,2026-03-02,2026-04-01,completed,100,89,,hr
R001993,E0179,EV_002,2026-03-02,2026-04-01,overdue,60,,,hr
R001994,E0180,EV_002,2026-03-02,2026-04-01,completed,100,82,,hr
R001995,E0181,EV_002,2026-03-02,2026-04-01,completed,100,88,,hr
R001996,E0182,EV_002,2026-03-02,2026-04-01,completed,100,99,,hr
R001997,E0183,EV_002,2026-03-02,2026-04-01,completed,100,70,,hr
R001998,E0184,EV_002,2026-03-02,2026-04-01,completed,100,70,,hr
R001999,E0185,EV_002,2026-03-02,2026-04-01,overdue,10,,,hr
R002000,E0186,EV_002,2026-03-02,2026-04-01,completed,100,71,,hr
R002001,E0187,EV_002,2026-03-02,2026-04-01,completed,100,91,,hr
R002002,E0188,EV_002,2026-03-02,2026-04-01,completed,100,77,,hr
R002003,E0189,EV_002,2026-03-02,2026-04-01,completed,100,97,,hr
R002004,E0190,EV_002,2026-03-02,2026-04-01,completed,100,100,,hr
R002005,E0191,EV_002,2026-03-02,2026-04-01,overdue,60,,,hr
R002006,E0192,EV_002,2026-03-02,2026-04-01,completed,100,95,,hr
R002007,E0193,EV_002,2026-03-02,2026-04-01,completed,100,98,,hr
R002008,E0194,EV_002,2026-03-02,2026-04-01,completed,100,97,,hr
R002009,E0195,EV_002,2026-03-02,2026-04-01,completed,100,99,,hr
R002010,E0196,EV_002,2026-03-02,2026-04-01,completed,100,84,,hr
R002011,E0197,EV_002,2026-03-02,2026-04-01,completed,100,98,,hr
R002012,E0198,EV_002,2026-03-02,2026-04-01,completed,100,83,,hr
R002013,E0199,EV_002,2026-03-02,2026-04-01,completed,100,78,,hr
R002014,E0199,EV_038,2026-03-02,,completed,100,71,4,hr
